연,월,일,시,분,수신지역,내용
2020,11,16,17,40,은평구,"[은평구청]은평 301, 302번 확진자 발생. 격리시설 이송 및 방역소독 완료. 역학조사 진행중입니다. bitly.kr/vR0YZsVI5V"
2020,11,16,17,41,구로구,"[구로구청] 코로나19 확진자6명 발생(220~225번), 역학조사후 동선공개, 구청블로그(홈페이지) 참고바랍니다. blog.naver.com/digital9ro"
2020,11,16,18,19,종로구,"[종로구청]관내 102번 확진자 발생 알림. 역학조사 진행 중이며, 추후 홈페이지 및 블로그 공개 예정입니다. blog.naver.com/jongno0401"
2020,11,16,18,36,서초구,"[서초구청] 289~295번째 확진자 발생. 상세내용 홈페이지(seocho.go.kr) 확인. 거리두기, 올바른 마스크 착용 등 방역수칙 준수 부탁드립니다."
2020,11,16,18,57,동대문구,"[동대문구청] 244번(청량리동,여),245번(용신동,여),246번(전농1동,여)  확진자 발생, 자세한 사항은 ddm4you.blog.me 참조하시기 바랍니다."
2020,11,16,19,4,도봉구,[도봉구청]11.5(목) ~ 11.13(금) 기간중  청련사(도봉1동 616-15 2층)를 방문하신 분은 도봉보건소에서 코로나19 검사를 받으시기 바랍니다
2020,11,16,20,4,성동구,"[성동구청] 11.16(월) 확진자 3명 발생(173번,옥수동,50대/174번,마장동,20대/175번,옥수동,40대) 상세내용  c19.sd.go.kr"
2020,11,16,20,26,광진구,[광진구청]151번확진자 역학조사결과 및 타지역확진자(서초구)관내동선 알림. 낙곱집(자양동677)동시간대 이용 유증상자 검사바람. gwangjin.go.kr 확인
2020,11,16,20,32,송파구,"[송파구청]11.16(월) 20시30분 현재 코로나19 확진자 10명 추가발생, 역학조사 진행중, 관련내용은 홈페이지(songpa.go.kr)를 참고바랍니다."
2020,11,16,20,47,중랑구,[중랑구청] 222~225번 확진자 역학조사 및 방역완료. 세부내용 홈페이지 및 블로그 bit.ly/2PQADRw 참조 바랍니다.
2020,11,17,9,47,서초구,[서초구청] 11.13(금) 09:00~17:00 반포1동 주민센터 2층 늘봄카페 이용객 중 코로나19 유증상자는 서초구보건소에서 검사바랍니다.
2020,11,17,9,53,동작구,"[동작구청]290,291번째 확진자(완치자 262명)발생,상세내용 홈페이지 및 블로그 등 확인해 주시기바랍니다. blog.naver.com/dongjaksaran"
2020,11,17,9,59,노원구,"[노원구청] 11.17(화) 확진자2명(공릉1동,중계2·3동) 발생(374~375번). 동선홈페이지공개, blog.naver.com/goodnowon 참고바랍니다"
2020,11,17,10,5,도봉구,"[도봉구청]11. 17(화)확진자 4명 발생(256~259번, 도봉구 확진자 접촉자 3, 감염 경로불명 1). 역학조사결과 이동동선 및 조치사항 홈페이지 공개예정"
2020,11,17,10,30,강동구,"[강동구청]11.17.(화) 10시 기준 코로나19 확진자 3명발생 및 217~221번 확진자 역학조사 결과 공개, 홈페이지(c19.gd.go.kr) 참고바랍니다"
2020,11,17,11,4,금천구,"[금천구청]확진자 1명 발생, 역학조사 중, 격리 병상 이송 및 자택 방역 예정, 금천구 카카오톡 채널 확인 pf.kakao.com/_hUpLxb"
2020,11,17,13,16,강북구,"[강북구청]168번(송천동)확진자 발생, 동선 홈페이지(gangbuk.go.kr)추후공개, 마스크 착용 바랍니다."
2020,11,17,14,4,강서구,"[강서구청] 강서구 확진자 9명 발생(등촌3,화곡본,화곡8,발산1) 안내. 상세내용은 블로그 참조바랍니다. blog.naver.com/gangseokkachi"
2020,11,17,14,13,양천구,"[양천구청] 양천구 확진자 2명 발생(신정2, 3동 거주)안내. 양천구청 블로그 참조. blog.naver.com/yangcheon2016/222146613385"
2020,11,17,14,15,성동구,"[성동구청] 11/11~11/15 성동구 3POP피씨방(장터길34,B1) 방문자는 가까운 보건소에서 코로나19 검사를 받으시기 바랍니다 (02-2286-7172)"
2020,11,17,14,32,마포구,"[마포구청] 213~214번 확진자 발생. 역학조사 진행 중이며, 이동동선은 추후 홈페이지 및 블로그 참고바랍니다. blog.naver.com/prmapo77"
2020,11,17,14,40,양천구,[양천구청] 11.13.(금) 14~20시 '탑플레이스 PC방 신정네거리점' 방문자 중 유증상자 혹은 동 시간대 PC방 흡연실 이용자는 양천보건소로 검사바랍니다.
2020,11,17,14,46,영등포구,[영등포구청] 코로나 확진자 2명 발생. 상세내용은 구청홈페이지 확인바랍니다. ☞ url.kr/ydpsafe
2020,11,17,14,53,중구,[중구청]11.17.(화) 83~84번째 확진자발생. 자세한 내용은 중구청홈페이지를 참고하시기 바랍니다. vo.la/quyIy 코로나19알림 vo.la/pN1pr
2020,11,17,14,54,동작구,"[동작구청]292~295번째 확진자(완치자 262명)발생,상세내용 홈페이지 및 블로그 등 확인해 주시기바랍니다. blog.naver.com/dongjaksaran"
2020,11,17,15,47,용산구,[용산구청]11. 10.(화) 12:00~12:30 백범로87길 32(원효1동) 정림식당 이용고객 중 코로나19 유증상자는 용산구보건소에서 검사바랍니다.
2020,11,17,16,43,종로구,[종로구청]관내 103번 확진자 발생. 역학조사중이며 추후 공개 예정. 타지역 409~428번 확진자 이동동선 공개 blog.naver.com/jongno0401
2020,11,17,16,51,강서구,[강서구청] 강서구 확진자 1명 발생(등촌2동)안내. 상세내용은 블로그 참조바랍니다. blog.naver.com/gangseokkachi
2020,11,17,17,23,동작구,"[동작구청]296번째 확진자(완치자 264명)발생, 상세내용 홈페이지 및 블로그 등 확인해 주시기 바랍니다. blog.naver.com/dongjaksaran"
2020,11,17,17,32,구로구,"[구로구청]코로나19 확진자 3명발생(226~228번), 역학조사후 동선공개, 구청 블로그(홈페이지) 참고바랍니다. blog.naver.com/digital9ro"
2020,11,17,17,45,서대문구,"[서대문구청]코로나19. 183번째 확진자 발생. 역학조사 중. 자세한 사항 구홈페이지, 블로그 공개 예정입니다. blog.naver.com/sdmstory"
2020,11,17,18,1,서초구,"[서초구청] 296~304번째 확진자 발생. 상세내용 홈페이지(seocho.go.kr)확인. 밀폐공간 방문 자제, 마스크 착용 등 방역수칙 준수 부탁드립니다."
2020,11,17,18,5,은평구,"[은평구청]은평 303, 304번 확진자 발생. 격리시설 이송 및 방역소독 완료. 상세 내용 확인 바랍니다. bitly.kr/vR0YZsVI5V"
2020,11,17,18,17,강남구,"[강남구청] 확진자 4명 발생(gangnam.go.kr). 작은 방심이 큰 확산으로 이어집니다. 마스크 착용, 거리두기 등 방역수칙 철저히 지켜주세요"
2020,11,17,18,57,동대문구,"[동대문구청]247번(전농1동,남),248번(장안1동,남)확진자발생,  ddm4you.blog.me 참조하시고, 거리두기를 실천하면 코로나를 극복할 수 있습니다"
2020,11,17,19,0,광진구,[광진구청] 152번 확진자(성동구 확진자 접촉 추정)발생 및 역학조사결과 알림. 자세한 내용은 gwangjin.go.kr 확인바랍니다.
2020,11,17,19,3,중랑구,[중랑구청] 11.17.(화) 226~227번 확진자(면목3·8동 2명)발생. 역학조사 진행 중. 완료즉시 홈페이지 공개 예정입니다.
2020,11,17,19,7,동대문구,[동대문구청]11월19일(목) 0시부터 사회적 거리두기가 1.5단계로 격상됩니다. 구민 여러분께서는 코로나 확산방지를 위해 방역수칙을 철저히 지켜주시기 바랍니다
2020,11,17,19,16,용산구,[용산구청]코로나 170번째 확진자 발생. 역학조사중. 감염경로 등은 추후 홈페이지 및 블로그를 참고바랍니다. blog.naver.com/ysnblog
2020,11,17,19,31,성동구,"[성동구청] 11.17(화) 확진자 6명 발생(176~7번,행당2동/178~9번,마장동/180번,옥수동/181번,금호2,3가동) 상세내용  c19.sd.go.kr"
2020,11,17,20,3,송파구,"[송파구청]11.17(화) 20시 현재 코로나19 확진자 6명 추가발생, 역학조사 진행중, 관련내용은 홈페이지(songpa.go.kr)를 참고바랍니다."
2020,11,18,9,56,도봉구,"[도봉구청]11.18(수) 확진자 13명발생(260~272번, 도봉구확진자접촉자9,타구확진자접촉자2,경로불명2). 역학조사결과 이동동선및조치사항 홈페이지 공개예정"
2020,11,18,10,0,노원구,"[노원구청] 11.18(수) 확진자 4명(공릉1동 2명, 공릉2, 하계2동) 발생(376~379번). 동선 역학조사 후 홈페이지, 블로그에 신속히 공개하겠습니다."
2020,11,18,10,15,강동구,[강동구청]11.18.(수) 10시 기준 코로나19 확진자 1명 발생. 세부 내용은 홈페이지(c19.gd.go.kr)를 참고해주시기 바랍니다.
2020,11,18,10,37,금천구,"[금천구청]106번째 확진자 발생, 역학조사 중, 격리 병상 이송 및 자택 방역 예정, 금천구 카카오톡 채널 확인 pf.kakao.com/_hUpLxb"
2020,11,18,11,14,동작구,"[동작구청]297~301번째 확진자(완치자 264명)발생,상세내용 홈페이지 및 블로그 등 확인해 주시기바랍니다. blog.naver.com/dongjaksaran"
2020,11,18,11,17,강서구,"[강서구청] 강서구 확진자 5명 발생(방화1,등촌1,등촌3,화곡8) 안내. 상세내용은 블로그 참조바랍니다. blog.naver.com/gangseokkachi"
2020,11,18,11,44,양천구,[양천구청] 양천구 확진자 1명 발생(신정3동 거주) 안내. 양천구청 블로그 참조. blog.naver.com/yangcheon2016/222147472186
2020,11,18,13,50,서초구,"[서초구청] 305~309번째 확진자 발생. 상세내용 홈페이지(seocho.go.kr)확인. 밀폐공간 방문 자제, 마스크 착용 등 방역수칙 준수 부탁드립니다."
2020,11,18,13,52,동작구,"[동작구청]302번째 확진자(완치자 264명)발생, 상세내용 홈페이지 및 블로그 등 확인해 주시기 바랍니다. blog.naver.com/dongjaksaran"
2020,11,18,14,37,마포구,"[마포구청] 215~219번 확진자 발생. 역학조사 진행 중이며, 이동동선은 추후 홈페이지 및 블로그 참고바랍니다. blog.naver.com/prmapo77"
2020,11,18,15,1,용산구,[용산구청]코로나 171번째 확진자 발생. 역학조사중. 감염경로 등은 홈페이지 및 블로그를 참고 바랍니다. blog.naver.com/ysnblog
2020,11,18,16,43,성북구,[성북구청] 393~403번 확진자 발생. 거주지 등 방역 완료. 자세한 사항은 홈페이지 및 블로그 참고바랍니다. blog.naver.com/storysb
2020,11,18,16,50,강남구,[강남구청] 확진자 3명(gangnam.go.kr). 11.5~11.17 선릉대림아크로텔(선릉로 524) 452~453호 방문자는 20일까지 강남구보건소 검사바람
2020,11,18,16,55,종로구,"[종로구청]관내 104번 확진자 발생 알림. 역학조사 진행 중이며, 추후 홈페이지 및 블로그 공개 예정입니다. blog.naver.com/jongno0401"
2020,11,18,17,10,영등포구,[영등포구청] 코로나 확진자 3명 발생. 상세내용은 구청홈페이지 확인바랍니다. ☞ url.kr/ydpsafe
2020,11,18,17,20,구로구,"[구로구청]코로나19 확진자1명 발생(229번,고척1동), 역학조사후 동선공개, 구청블로그(홈페이지) 참고바랍니다. blog.naver.com/digital9ro"
2020,11,18,18,7,동작구,"[동작구청]303번째 확진자(완치자 264명)발생, 상세내용 홈페이지 및 블로그 등 확인해 주시기 바랍니다. blog.naver.com/dongjaksaran"
2020,11,18,18,12,강동구,"[강동구청]11.18.(수) 18시기준 코로나19 확진자 2명 발생, 확진자 4명 역학조사 결과 안내. 세부내용 홈페이지(c19.gd.go.kr)를 참고바랍니다."
2020,11,18,18,12,서대문구,"[서대문구청]코로나19. 184~188번째 확진자 발생. 역학조사 중. 자세한 사항 구홈페이지, 블로그 공개 예정입니다 blog.naver.com/sdmstory"
2020,11,18,18,25,서초구,"[서초구청] 310~312번째 확진자 발생. 상세내용 홈페이지(seocho.go.kr) 확인. 모임자제, 마스크 착용, 손씻기 등 방역수칙 반드시 준수바랍니다."
2020,11,18,18,28,은평구,[은평구청]은평 305~309번 확진자 발생. 역학조사 진행중. 상세 내용은 추후 구홈페이지 및 블로그 참고바랍니다. bitly.kr/vR0YZsVI5V
2020,11,18,18,32,동대문구,"[동대문구청]249번~252번 확진자발생, ddm4you.blog.me 참조하시고, 밀폐, 밀접한 장소는 가급적 피해 주시고 불필요한 모임도 자제 부탁드립니다."
2020,11,18,19,31,성동구,"[성동구청] 11.18(수)확진자5명발생(182번,금호4가동/183번,옥수동/184번,금호2·3가동/185번,행당1동/186번,마장동) c19.sd.go.kr"
2020,11,18,19,38,도봉구,[도봉구청] 11.6(금) 12시~16시까지 방학1동 소재 월드사우나 여탕을 이용하신 분은 도봉보건소를 방문하여 코로나19검사를 받으시기 바랍니다.
2020,11,18,19,53,광진구,"[광진구청] 153~154번발생·153번역학조사결과, 타지역확진자동선(gwangjin.go.kr)확인 굿맘할매순대국양선지해장국(자양로92)동시간이용 유증상자 검사"
2020,11,18,20,1,송파구,"[송파구청]11.18(수) 20시 현재 코로나19 확진자 7명 추가발생, 역학조사 진행중, 관련내용은 홈페이지(songpa.go.kr)를 참고바랍니다."
2020,11,18,20,18,중랑구,[중랑구청] 226~227번 확진자 역학조사 및 방역완료. 세부내용 홈페이지 및 블로그 bit.ly/2PQADRw 참조 바랍니다.
2020,11,19,8,3,서초구,"[서초구청] 11.19.(수) 현재 서울지역에 강한 비가 내리고 있어 양재천, 여의천, 반포천의 이용이 통제되고 있으니, 하천 출입을 삼가해 주시기 바랍니다."
2020,11,19,9,55,강북구,"[강북구청]11.5~11.16.11:00~20:30, 골드센스(도봉로 40)방문자는 증상유무와 관계없이 강북보건소(9~18시)에서 검사바랍니다. ☎901-7704"
2020,11,19,9,59,노원구,"[노원구청] 11.19(목) 확진자 9명(월3 중본 중2·3 각1명, 공1 공2 하2 각2명) 발생(380~388번). 동선 구 홈페이지, 블로그 공개하였습니다."
2020,11,19,10,8,강동구,[강동구청]11.19.(목) 10시 기준 코로나19 확진자 4명 발생. 세부 내용은 홈페이지(c19.gd.go.kr)를 참고해주시기 바랍니다.
2020,11,19,10,37,성북구,[성북구청] 11.15.(일)01:30~05:00 정릉동 풍년포차(정릉로10길 34) 방문자 증상유무 상관없이 성북구보건소에서 코로나19검사 받으시기 바랍니다.
2020,11,19,10,49,도봉구,"[도봉구청]11.19(목) 확진자 6명발생(273~278번,쌍문4동1,방학3동2,창2동1,도봉1동1,도봉2동1). 역학조사결과 이동동선및조치사항 홈페이지 공개예정"
2020,11,19,11,5,동작구,"[동작구청]304~306번째 확진자(완치자 264명)발생,상세내용 홈페이지 및 블로그 등 확인해 주시기바랍니다. blog.naver.com/dongjaksaran"
2020,11,19,11,15,강서구,"[강서구청] 11.14.(토) 17:00~23:00 민속주점 달빛토방(화곡동 398-23, 1층) 방문자는 코로나19 증상관계 없이 강서구보건소에서 검사바랍니다."
2020,11,19,11,41,노원구,[노원구청] 11.11(수) ~ 11.14(토)까지 정소아청소년과의원(비선아파트단지내 상가)을 방문하시고 증상이 있는분은 노원구 보건소에서 검사받으시기 바랍니다.
2020,11,19,11,54,중랑구,[중랑구청] 11.19.(목) 228번 확진자(면목4동)발생. 역학조사 진행 중. 완료즉시 홈페이지 공개 예정입니다.
2020,11,19,12,6,노원구,"[노원구청] 11.13(금)~11.17(화)까지 새봄재활의학과의원(상계2동)을 방문하신 환자, 환자동행인 중 유증상자는 노원구 보건소에서 검사받으시기 바랍니다."
2020,11,19,13,21,강북구,"[강북구청]확진자 4명(169~172번, 송중동1, 번3동1,번1동2)발생, 동선 홈페이지(gangbuk.go.kr)추후공개 예정입니다."
